Wall time,Step,Value
1648153942.101717,444002,-33.023292541503906
1648153948.168451,446002,-19.166866302490234
1648153954.22224,448002,-25.577117919921875
1648153960.342829,450002,-34.03744888305664
1648153966.451617,452002,-22.38689613342285
1648153972.477911,454002,-21.20682144165039
1648153978.475592,456002,-30.413684844970703
1648153984.5207949,458002,-36.562767028808594
1648153990.5507011,460002,-34.50939178466797
1648153996.621394,462002,-32.571292877197266
1648154002.712745,464002,-42.5817985534668
1648154009.085356,466002,-32.551483154296875
1648154015.1458602,468002,-53.98289489746094
1648154021.254169,470002,-59.57786560058594
1648154027.3467112,472002,-62.027889251708984
1648154033.479032,474002,-61.40327072143555
1648154039.491991,476002,-63.84638214111328
1648154045.640022,478002,-61.23699188232422
1648154052.857482,480002,-54.83867263793945
1648154058.885553,482002,-46.0595817565918
1648154064.927862,484002,-55.4880256652832
1648154070.888532,486002,-52.023162841796875
1648154076.884872,488002,-58.32307815551758
1648154082.9223082,490002,-63.26947021484375
1648154088.984046,492002,-40.14898681640625
1648154095.089961,494002,-38.3388671875
1648154101.177848,496002,-39.929039001464844
1648154107.193011,498002,-36.179443359375
1648154113.19104,500002,-42.679508209228516
1648154119.326899,502002,-56.86967468261719
1648154125.365558,504002,-59.89711380004883
1648154131.554181,506002,-50.008113861083984
1648154137.637156,508002,-50.37065887451172
1648154143.7099142,510002,-46.93471145629883
1648154149.73074,512002,-51.21907043457031
1648154156.088352,514002,-50.92334747314453
1648154162.095843,516002,-44.0020751953125
1648154168.3879628,518002,-36.40034866333008
1648154174.384925,520002,-22.229156494140625
1648154180.4766982,522002,-24.360036849975586
1648154186.536572,524002,-29.570087432861328
1648154192.665785,526002,-19.229917526245117
1648154199.0989408,528002,-25.24094581604004
1648154205.317776,530002,-25.854270935058594
1648154211.579833,532002,-23.09903907775879
1648154218.342378,534002,-27.718311309814453
1648154224.5920908,536002,-23.167037963867188
1648154230.862066,538002,-23.613021850585938
1648154237.030793,540002,-33.148468017578125
1648154243.190733,542002,-44.823585510253906
1648154249.4388301,544002,-43.9150276184082
1648154255.5604842,546002,-36.34931182861328
1648154261.7300549,548002,-45.25975799560547
1648154267.835186,550002,-51.04137420654297
1648154273.904901,552002,-45.16582107543945
1648154280.1353989,554002,-46.639808654785156
1648154286.355464,556002,-43.58907699584961
1648154292.518713,558002,-50.949378967285156
1648154298.676251,560002,-56.05955505371094
1648154304.8554208,562002,-57.96559143066406
1648154311.147559,564002,-51.52538299560547
1648154317.2866518,566002,-45.4561653137207
1648154323.348448,568002,-48.665733337402344
1648154329.622923,570002,-64.92451477050781
1648154335.758523,572002,-75.20046997070312
1648154341.875198,574002,-71.06285095214844
1648154348.0235882,576002,-62.166770935058594
1648154354.186288,578002,-60.647891998291016
1648154360.509364,580002,-66.4299087524414
1648154366.8189282,582002,-75.7210693359375
1648154372.827899,584002,-96.59354400634766
1648154378.977161,586002,-114.04617309570312
1648154385.3081238,588002,-130.52789306640625
1648154391.484299,590002,-139.18243408203125
1648154397.7656472,592002,-145.68113708496094
1648154403.8823638,594002,-156.42066955566406
1648154410.007147,596002,-179.35462951660156
1648154416.094671,598002,-209.055908203125
